(0, 1, 2, 3, 6, 8, 13) : [(15858718804231275242), (12247888380194904581), (11890095929750732473), (15734924225713745407), (5163489886327249630), (10055023856500840167)]
(0, 1, 2, 3, 6, 8, 14) : [(1448451166102113043), (9913279967469231388), (873010300224247036), (16855651250367143253), (12376363643838520079), (3664179084329131447)]
(0, 1, 2, 3, 6, 8, 15) : [(2821562830909598411), (10451462246156846283), (5056018056565005449), (9570969574133556958), (18008806451779515185), (6154881106220220179)]
(0, 1, 2, 3, 6, 9, 10) : [(10984833178281334662), (11810611588366306173), (11726214594638512319), (10300289331036018378), (16115478887412446479), (2314191603565092996)]
(0, 1, 2, 3, 6, 9, 11) : [(16165057123881488110), (6675296728869826215), (5806276925489381689), (12699056977969003392), (17821472238396997420), (15683438113312006241)]
(0, 1, 2, 3, 6, 9, 12) : [(6787971987575347175), (10528316775384947638), (17832234467405524772), (9075576541568135939), (1041459592264380774), (6073690654790500841)]
(0, 1, 2, 3, 6, 9, 13) : [(11829807493205799409), (10379668629792707780), (9167153308160965343), (11897365160792702861), (14060776451095880907), (11641639748763827074)]
(0, 1, 2, 3, 6, 9, 14) : [(7501806997970505410), (1844492584555799676), (12657734192694143510), (2344578350380325911), (11277131802841069012), (3021066842324577492)]
(0, 1, 2, 3, 6, 9, 15) : [(12918239501985460681), (13512001833231676907), (11815865629358626795), (4338175059900684181), (2897214643774849636), (6341018452701223075)]
(0, 1, 2, 3, 6, 10, 11) : [(6146513253865913574), (4685686341189598324), (13385008319205356034), (14596463631843337841), (13289087300973819422), (3672813520881742706)]
(0, 1, 2, 3, 6, 10, 12) : [(4525641318108292445), (5670181721700645542), (2251347777990307984), (14252246225812358231), (4763142987315342760), (15514965547876025942)]
(0, 1, 2, 3, 6, 10, 13) : [(941658889276327775), (17750586942398521946), (17568204906716607761), (224712689888211763), (5588018663360021841), (5713445375787900444)]
(0, 1, 2, 3, 6, 10, 14) : [(16391404571299071879), (16621459208644603583), (2077406533207122196), (7613209945665402180), (18032309237654938383), (18088805692927193470)]
(0, 1, 2, 3, 6, 10, 15) : [(5325577317532901608), (3954363318104251611), (13593773538414575479), (7550849240783493772), (5662951923827933046), (3727333913567590828)]
(0, 1, 2, 3, 6, 11, 12) : [(9753748587840069903), (8568760963436479211), (4614677298387097211), (15025520705787772486), (999807246707674120), (13081027430968463722)]
(0, 1, 2, 3, 6, 11, 13) : [(10192494523077475188), (11464567673489565569), (2791545622889630721), (2468709690954275185), (11587641573145729175), (18235755433661766742)]
(0, 1, 2, 3, 6, 11, 14) : [(11599095727053817903), (13761526254438997870), (5026863627109373317), (1578133752937989127), (2804491393250850091), (15910719131219460928)]
(0, 1, 2, 3, 6, 11, 15) : [(721225749503516659), (1852202701333807089), (9286851596981065866), (5636883962937739241), (9665464907861155162), (10685868659293373894)]
(0, 1, 2, 3, 6, 12, 13) : [(18203304623781254916), (14255943420141540283), (4801857459702915628), (10648584679807712565), (17184896189388776255), (12549571174711671320)]
(0, 1, 2, 3, 6, 12, 14) : [(8760837537078336540), (11482195747482617426), (69910925035376228), (3840968817409467088), (18400999180784059539), (11806341846080681617)]
(0, 1, 2, 3, 6, 12, 15) : [(16812868150013249056), (4093099613616806811), (10418249378684709893), (3578442548069391473), (12402663769799268711), (17920102264013730939)]
(0, 1, 2, 3, 6, 13, 14) : [(10032859178981081), (12148314001831860743), (15911322705721067577), (2522208628331191284), (16197211053249436349), (4656367504088792540)]
(0, 1, 2, 3, 6, 13, 15) : [(2834281999054471465), (5777197861827829281), (4708064807809364530), (10933774588990288765), (14115946620397564400), (15232527605032099137)]
(0, 1, 2, 3, 6, 14, 15) : [(1079474290168022916), (10074036022804478094), (3015316684135336208), (4267065708204405736), (17057072168375997556), (13292121762165334571)]
(0, 1, 2, 3, 7, 8, 9) : [(3145321357324220637), (4526650808644594302), (11813961576135725453), (14122122469361264060), (15234434635930375333), (18361907751957691263)]
